OPV_ID;OPV_LIBELLE;OPV_DEPENSE;OPV_RECETTE;OPV_BUD_ID;OPV_CAT_ID;OPV_OPERATION_ORIGINE;OPV_SOLDE;OPV_TYPE;OPV_PERIODE;OPV_LETTRAGE
412;Redevance TV;0,000000;7,760000;212;129;112;7,760000;D;;
413;Loyer;0,000000;712,810000;218;129;112;712,810000;D;;
414;Eau;0,000000;19,780000;216;129;112;19,780000;D;;
415;Electricite;0,000000;106,530000;217;129;112;106,530000;D;;
416;Téléphone;0,000000;30,440000;223;129;112;30,440000;D;;
417;Entretien pommier;0,000000;6,850000;219;129;112;6,850000;D;;
418;Virement compte courant;0,000000;420,040000;252;129;112;420,040000;D;;
419;Impot fonciers;0,000000;45,730000;209;87;112;45,730000;D;;
420;reduction poste avance;0,000000;27,250000;183;129;112;27,250000;D;;
421;réduction avance auto;0,000000;79,470000;177;129;112;79,470000;D;;
422;Assurance Golf;0,000000;70,150000;174;129;114;70,150000;D;;
423;Assurance polo;0,000000;24,960000;174;129;114;24,960000;D;;
424;Multirisque;0,000000;12,940000;174;129;114;12,940000;D;;
425;Mutuelle;0,000000;22,830000;251;129;114;22,830000;D;;
426;Entretien golf;0,000000;15,220000;178;129;114;15,220000;D;;
427;Impots;0,000000;334,710000;211;129;114;334,710000;D;;
428;Impots locaux;0,000000;62,500000;210;88;114;62,500000;D;;
429;Vignette;0,000000;7,910000;177;129;114;7,910000;D;;
430;Redevance TV;0,000000;7,760000;212;129;114;7,760000;D;;
431;Loyer;0,000000;712,810000;218;129;114;712,810000;D;;
432;Eau;0,000000;19,780000;216;129;114;19,780000;D;;
433;Electricite;0,000000;106,530000;217;129;114;106,530000;D;;
434;Téléphone;0,000000;30,440000;223;129;114;30,440000;D;;
435;Entretien pommier;0,000000;6,850000;219;129;114;6,850000;D;;
436;Virement compte courant;0,000000;420,040000;252;129;114;420,040000;D;;
437;Impot fonciers;0,000000;45,730000;209;87;114;45,730000;D;;
438;réduction avance auto;0,000000;106,710000;177;129;114;106,710000;D;;
442;Assurance Golf;0,000000;70,150000;174;129;118;70,150000;D;;
443;Assurance polo;0,000000;24,960000;174;129;118;24,960000;D;;
444;Multirisque;0,000000;12,940000;174;129;118;12,940000;D;;
445;Mutuelle;0,000000;22,830000;251;129;118;22,830000;D;;
446;Entretien golf;0,000000;15,220000;178;129;118;15,220000;D;;
447;Impots;0,000000;334,710000;211;129;118;334,710000;D;;
448;Impots locaux;0,000000;62,500000;210;88;118;62,500000;D;;
449;Vignette;0,000000;7,910000;177;129;118;7,910000;D;;
450;Redevance TV;0,000000;7,760000;212;129;118;7,760000;D;;
451;Loyer;0,000000;712,810000;218;129;118;712,810000;D;;
452;Eau;0,000000;19,780000;216;129;118;19,780000;D;;
453;Electricite;0,000000;106,530000;217;129;118;106,530000;D;;
454;Téléphone;0,000000;30,440000;223;129;118;30,440000;D;;
455;Entretien pommier;0,000000;6,850000;219;129;118;6,850000;D;;
456;Virement compte courant;0,000000;459,220000;252;129;118;459,220000;D;;
457;Impot fonciers;0,000000;45,730000;209;87;118;45,730000;D;;
458;Emprunt auto;0,000000;67,530000;175;17;118;67,530000;D;;
459;Assurance Golf;0,000000;70,150000;174;129;120;70,150000;D;;
460;Assurance polo;0,000000;24,960000;174;129;120;24,960000;D;;
461;Multirisque;0,000000;14,180000;174;129;120;14,180000;D;;
462;Mutuelle;0,000000;25,920000;251;129;120;25,920000;D;;
463;Entretien golf;0,000000;15,220000;178;129;120;15,220000;D;;
464;Impots;0,000000;334,710000;211;129;120;334,710000;D;;
465;Impots locaux;0,000000;62,500000;210;88;120;62,500000;D;;
466;Vignette;0,000000;7,910000;177;129;120;7,910000;D;;
467;Redevance TV;0,000000;8,080000;212;129;120;8,080000;D;;
468;Loyer;0,000000;712,810000;218;129;120;712,810000;D;;
469;Eau;0,000000;19,780000;216;129;120;19,780000;D;;
470;Electricite;0,000000;106,530000;217;129;120;106,530000;D;;
471;Téléphone;0,000000;30,440000;223;129;120;30,440000;D;;
472;Entretien pommier;0,000000;6,850000;219;129;120;6,850000;D;;
473;Virement compte courant;0,000000;454,570000;252;129;120;454,570000;D;;
474;Impot fonciers;0,000000;45,730000;209;87;120;45,730000;D;;
475;Emprunt auto;0,000000;67,530000;175;17;120;67,530000;D;;
476;demi 13eme mois;0,000000;796,960000;191;128;120;796,960000;D;;
477;à ventiler à salle de bain;271,230000;0,000000;191;59;122;-271,230000;D;;
478;à ventiler à salle de bainr;0,000000;152,450000;215;59;122;152,450000;D;;
479;à ventiler à vacances;0,000000;118,780000;238;59;122;118,780000;D;;
480;Assurance Golf;0,000000;70,150000;174;129;123;70,150000;D;;
481;Assurance polo;0,000000;24,960000;174;129;123;24,960000;D;;
482;Multirisque;0,000000;14,180000;174;129;123;14,180000;D;;
483;Mutuelle;0,000000;25,920000;251;129;123;25,920000;D;;
484;Entretien golf;0,000000;15,220000;178;129;123;15,220000;D;;
485;Impots;0,000000;334,710000;211;129;123;334,710000;D;;
486;Impots locaux;0,000000;62,500000;210;88;123;62,500000;D;;
487;Vignette;0,000000;7,910000;177;129;123;7,910000;D;;
488;Redevance TV;0,000000;8,080000;212;129;123;8,080000;D;;
489;Loyer;0,000000;712,810000;218;129;123;712,810000;D;;
490;Eau;0,000000;19,780000;216;129;123;19,780000;D;;
491;Electricite;0,000000;106,530000;217;129;123;106,530000;D;;
492;Téléphone;0,000000;30,440000;223;129;123;30,440000;D;;
493;Entretien pommier;0,000000;6,850000;219;129;123;6,850000;D;;
494;Virement compte courant;0,000000;454,500000;252;129;123;454,500000;D;;
495;Impot fonciers;0,000000;45,730000;209;87;123;45,730000;D;;
496;Emprunt auto;0,000000;67,530000;175;17;123;67,530000;D;;
497;Assurance Golf;0,000000;70,150000;174;129;125;70,150000;D;;
498;Assurance polo;0,000000;24,960000;174;129;125;24,960000;D;;
499;Multirisque;0,000000;14,180000;174;129;125;14,180000;D;;
500;Mutuelle;0,000000;25,920000;251;129;125;25,920000;D;;
501;Entretien golf;0,000000;15,220000;178;129;125;15,220000;D;;
502;Impots;0,000000;334,710000;211;129;125;334,710000;D;;
503;Impots locaux;0,000000;62,500000;210;88;125;62,500000;D;;
504;Vignette;0,000000;7,910000;177;129;125;7,910000;D;;
505;Redevance TV;0,000000;8,080000;212;129;125;8,080000;D;;
506;Loyer;0,000000;712,810000;218;129;125;712,810000;D;;
507;Eau;0,000000;19,780000;216;129;125;19,780000;D;;
508;Electricite;0,000000;106,530000;217;129;125;106,530000;D;;
509;Téléphone;0,000000;30,440000;223;129;125;30,440000;D;;
510;Entretien pommier;0,000000;6,850000;219;129;125;6,850000;D;;
511;Virement compte courant;0,000000;445,350000;252;129;125;445,350000;D;;
512;Impot fonciers;0,000000;48,480000;209;87;125;48,480000;D;;
513;Emprunt auto;0,000000;67,530000;175;17;125;67,530000;D;;
514;Impot à salle de bain;557,350000;0,000000;211;59;127;-557,350000;D;;
515;Impot à salle de bain;0,000000;557,350000;215;59;127;557,350000;D;;
516;Assurance Golf;0,000000;70,150000;174;129;128;70,150000;D;;
517;Assurance polo;0,000000;24,960000;174;129;128;24,960000;D;;
518;Multirisque;0,000000;14,180000;174;129;128;14,180000;D;;
519;Mutuelle;0,000000;25,920000;251;129;128;25,920000;D;;
520;Entretien golf;0,000000;15,220000;178;129;128;15,220000;D;;
521;Impots;0,000000;334,710000;211;129;128;334,710000;D;;
522;Impots locaux;0,000000;62,500000;210;88;128;62,500000;D;;
523;Vignette;0,000000;7,910000;177;129;128;7,910000;D;;
524;Redevance TV;0,000000;8,080000;212;129;128;8,080000;D;;
525;Loyer;0,000000;712,810000;218;129;128;712,810000;D;;
526;Eau;0,000000;27,440000;216;129;128;27,440000;D;;
527;Electricite;0,000000;106,530000;217;129;128;106,530000;D;;
528;Téléphone;0,000000;30,440000;223;129;128;30,440000;D;;
529;Entretien pommier;0,000000;6,850000;219;129;128;6,850000;D;;
530;Virement compte courant;0,000000;449,760000;252;129;128;449,760000;D;;
531;Impot fonciers;0,000000;48,480000;209;87;128;48,480000;D;;
532;Emprunt auto;0,000000;67,530000;175;17;128;67,530000;D;;
533;POLO;0,000000;30,490000;178;129;128;30,490000;D;;
534;Assurance Golf;0,000000;70,150000;174;129;130;70,150000;D;;
535;Assurance polo;0,000000;24,960000;174;129;130;24,960000;D;;
536;Multirisque;0,000000;14,180000;174;129;130;14,180000;D;;
537;Mutuelle;0,000000;25,920000;251;129;130;25,920000;D;;
538;Entretien golf;0,000000;15,220000;178;129;130;15,220000;D;;
539;Impots;0,000000;334,710000;211;129;130;334,710000;D;;
540;Impots locaux;0,000000;67,080000;210;88;130;67,080000;D;;
541;Vignette;0,000000;7,910000;177;129;130;7,910000;D;;
542;Redevance TV;0,000000;8,690000;212;129;130;8,690000;D;;
543;Loyer;0,000000;712,810000;218;129;130;712,810000;D;;
544;Eau;0,000000;27,440000;216;129;130;27,440000;D;;
545;Electricite;0,000000;106,530000;217;129;130;106,530000;D;;
546;Téléphone;0,000000;30,440000;223;129;130;30,440000;D;;
547;Entretien pommier;0,000000;6,850000;219;129;130;6,850000;D;;
548;Virement compte courant;0,000000;474,450000;252;129;130;474,450000;D;;
549;Impot fonciers;0,000000;49,090000;209;87;130;49,090000;D;;
550;Emprunt auto;0,000000;67,530000;175;17;130;67,530000;D;;
551;Assurance Golf;0,000000;70,150000;174;129;132;70,150000;D;;
552;Assurance polo;0,000000;24,960000;174;129;132;24,960000;D;;
553;Multirisque;0,000000;14,180000;174;129;132;14,180000;D;;
554;Mutuelle;0,000000;25,920000;251;129;132;25,920000;D;;
555;Entretien golf;0,000000;15,220000;178;129;132;15,220000;D;;
556;Impots;0,000000;334,710000;211;129;132;334,710000;D;;
557;Impots locaux;0,000000;67,080000;210;88;132;67,080000;D;;
558;Vignette;0,000000;10,670000;177;129;132;10,670000;D;;
559;Redevance TV;0,000000;8,690000;212;129;132;8,690000;D;;
560;Loyer;0,000000;712,810000;218;129;132;712,810000;D;;
561;Eau;0,000000;27,440000;216;129;132;27,440000;D;;
562;Electricite;0,000000;106,530000;217;129;132;106,530000;D;;
563;Téléphone;0,000000;30,440000;223;129;132;30,440000;D;;
564;Entretien pommier;0,000000;6,850000;219;129;132;6,850000;D;;
565;Virement compte courant;0,000000;471,700000;252;129;132;471,700000;D;;
566;Impot fonciers;0,000000;49,090000;209;87;132;49,090000;D;;
567;Emprunt auto;0,000000;67,530000;175;17;132;67,530000;D;;
568;Primes;0,000000;1 371,500000;191;128;132;1 371,500000;D;;
569;Assurance Golf;0,000000;70,150000;174;129;135;70,150000;D;;
570;Assurance polo;0,000000;24,960000;174;129;135;24,960000;D;;
571;Multirisque;0,000000;14,180000;174;129;135;14,180000;D;;
572;Mutuelle;0,000000;25,920000;251;129;135;25,920000;D;;
573;Entretien golf;0,000000;15,220000;178;129;135;15,220000;D;;
574;Impots;0,000000;334,710000;211;129;135;334,710000;D;;
575;Impots locaux;0,000000;67,080000;210;88;135;67,080000;D;;
576;Vignette;0,000000;10,670000;177;129;135;10,670000;D;;
577;Redevance TV;0,000000;8,690000;212;129;135;8,690000;D;;
578;Loyer;0,000000;712,810000;218;129;135;712,810000;D;;
579;Eau;0,000000;27,440000;216;129;135;27,440000;D;;
580;Electricite;0,000000;106,530000;217;129;135;106,530000;D;;
581;Téléphone;0,000000;30,440000;223;129;135;30,440000;D;;
582;Entretien pommier;0,000000;6,850000;219;129;135;6,850000;D;;
583;Virement compte courant;0,000000;471,520000;252;129;135;471,520000;D;;
584;Impot fonciers;0,000000;49,090000;209;87;135;49,090000;D;;
585;Emprunt auto;0,000000;67,530000;175;17;135;67,530000;D;;
586;Assurance Golf;0,000000;70,150000;174;129;138;70,150000;D;;
587;Assurance polo;0,000000;24,960000;174;129;138;24,960000;D;;
588;Multirisque;0,000000;14,180000;174;129;138;14,180000;D;;
589;Mutuelle;0,000000;25,920000;251;129;138;25,920000;D;;
590;Entretien golf;0,000000;15,220000;178;129;138;15,220000;D;;
591;Impots;0,000000;334,710000;211;129;138;334,710000;D;;
592;Impots locaux;0,000000;67,080000;210;88;138;67,080000;D;;
593;Vignette;0,000000;10,670000;177;129;138;10,670000;D;;
594;Redevance TV;0,000000;8,690000;212;129;138;8,690000;D;;
595;Loyer;0,000000;712,810000;218;129;138;712,810000;D;;
596;Eau;0,000000;27,440000;216;129;138;27,440000;D;;
597;Electricite;0,000000;106,530000;217;129;138;106,530000;D;;
598;Téléphone;0,000000;30,440000;223;129;138;30,440000;D;;
599;Entretien pommier;0,000000;6,850000;219;129;138;6,850000;D;;
600;Virement compte courant;0,000000;459,210000;252;129;138;459,210000;D;;
601;Impot fonciers;0,000000;49,090000;209;87;138;49,090000;D;;
602;Emprunt auto;0,000000;67,530000;175;17;138;67,530000;D;;
603;Assurance Golf;0,000000;70,150000;174;129;140;70,150000;D;;
604;Assurance polo;0,000000;24,960000;174;129;140;24,960000;D;;
605;Multirisque;0,000000;14,180000;174;129;140;14,180000;D;;
606;Mutuelle;0,000000;25,920000;251;129;140;25,920000;D;;
607;Entretien golf;0,000000;15,220000;178;129;140;15,220000;D;;
608;Impots;0,000000;334,710000;211;129;140;334,710000;D;;
609;Impots locaux;0,000000;67,080000;210;88;140;67,080000;D;;
610;Vignette;0,000000;10,670000;177;129;140;10,670000;D;;
611;Redevance TV;0,000000;8,690000;212;129;140;8,690000;D;;
612;Loyer;0,000000;712,810000;218;129;140;712,810000;D;;
613;Eau;0,000000;27,440000;216;129;140;27,440000;D;;
614;Electricite;0,000000;106,530000;217;129;140;106,530000;D;;
615;Téléphone;0,000000;30,440000;223;129;140;30,440000;D;;
616;Entretien pommier;0,000000;6,850000;219;129;140;6,850000;D;;
617;Virement compte courant;0,000000;453,030000;252;129;140;453,030000;D;;
618;Impot fonciers;0,000000;49,090000;209;87;140;49,090000;D;;
619;Emprunt auto;0,000000;67,530000;175;17;140;67,530000;D;;
620;Assurance Golf;0,000000;70,150000;174;129;142;70,150000;D;;
621;Assurance polo;0,000000;24,960000;174;129;142;24,960000;D;;
622;Multirisque;0,000000;14,180000;174;129;142;14,180000;D;;
623;Mutuelle;0,000000;25,920000;251;129;142;25,920000;D;;
624;Entretien golf;0,000000;15,220000;178;129;142;15,220000;D;;
625;Impots;0,000000;334,710000;211;129;142;334,710000;D;;
626;Impots locaux;0,000000;67,080000;210;88;142;67,080000;D;;
627;Vignette;0,000000;10,670000;177;129;142;10,670000;D;;
628;Redevance TV;0,000000;8,690000;212;129;142;8,690000;D;;
629;Loyer;0,000000;712,810000;218;129;142;712,810000;D;;
630;Eau;0,000000;27,440000;216;129;142;27,440000;D;;
631;Electricite;0,000000;106,530000;217;129;142;106,530000;D;;
632;Téléphone;0,000000;30,440000;223;129;142;30,440000;D;;
633;Entretien pommier;0,000000;6,850000;219;129;142;6,850000;D;;
634;Virement compte courant;0,000000;453,030000;252;129;142;453,030000;D;;
635;Impot fonciers;0,000000;49,090000;209;87;142;49,090000;D;;
636;Emprunt auto;0,000000;67,530000;175;17;142;67,530000;D;;
637;Prime sur CA;0,000000;1 781,940000;191;128;142;1 781,940000;D;;
638;Assurance Golf;0,000000;70,150000;174;129;146;70,150000;D;;
639;Assurance polo;0,000000;24,960000;174;129;146;24,960000;D;;
640;Multirisque;0,000000;14,180000;174;129;146;14,180000;D;;
641;Mutuelle;0,000000;25,920000;251;129;146;25,920000;D;;
642;Entretien golf;0,000000;15,220000;178;129;146;15,220000;D;;
643;Impots;0,000000;334,710000;211;129;146;334,710000;D;;
644;Impots locaux;0,000000;67,080000;210;88;146;67,080000;D;;
645;Vignette;0,000000;10,670000;177;129;146;10,670000;D;;
646;Redevance TV;0,000000;8,690000;212;129;146;8,690000;D;;
647;Loyer;0,000000;712,810000;218;129;146;712,810000;D;;
648;Eau;0,000000;27,440000;216;129;146;27,440000;D;;
649;Electricite;0,000000;106,530000;217;129;146;106,530000;D;;
650;Téléphone;0,000000;30,440000;223;129;146;30,440000;D;;
651;Entretien pommier;0,000000;6,850000;219;129;146;6,850000;D;;
652;Virement compte courant;0,000000;459,490000;252;129;146;459,490000;D;;
653;Impot fonciers;0,000000;49,090000;209;87;146;49,090000;D;;
654;Emprunt auto;0,000000;67,530000;175;17;146;67,530000;D;;
655;Assurance Golf;0,000000;70,150000;174;129;149;70,150000;D;;
656;Assurance polo;0,000000;24,960000;174;129;149;24,960000;D;;
657;Multirisque;0,000000;14,180000;174;129;149;14,180000;D;;
658;Mutuelle;0,000000;25,920000;251;129;149;25,920000;D;;
659;Entretien golf;0,000000;15,220000;178;129;149;15,220000;D;;
660;Impots;0,000000;334,710000;211;129;149;334,710000;D;;
661;Impots locaux;0,000000;67,080000;210;88;149;67,080000;D;;
662;Vignette;0,000000;10,670000;177;129;149;10,670000;D;;
663;Redevance TV;0,000000;8,690000;212;129;149;8,690000;D;;
664;Loyer;0,000000;712,810000;218;129;149;712,810000;D;;
665;Eau;0,000000;27,440000;216;129;149;27,440000;D;;
666;Electricite;0,000000;106,530000;217;129;149;106,530000;D;;
667;Téléphone;0,000000;30,440000;223;129;149;30,440000;D;;
668;Entretien pommier;0,000000;6,850000;219;129;149;6,850000;D;;
669;Virement compte courant;0,000000;453,590000;252;129;149;453,590000;D;;
670;Impot fonciers;0,000000;49,090000;209;87;149;49,090000;D;;
671;Emprunt auto;0,000000;67,530000;175;17;149;67,530000;D;;
672;Assurance Golf;0,000000;70,150000;174;129;151;70,150000;D;;
673;Assurance polo;0,000000;24,960000;174;129;151;24,960000;D;;
674;Multirisque;0,000000;14,180000;174;129;151;14,180000;D;;
675;Mutuelle;0,000000;25,920000;251;129;151;25,920000;D;;
676;Entretien golf;0,000000;15,220000;178;129;151;15,220000;D;;
677;Impots;0,000000;334,710000;211;129;151;334,710000;D;;
678;Impots locaux;0,000000;67,080000;210;88;151;67,080000;D;;
679;Vignette;0,000000;10,670000;177;129;151;10,670000;D;;
680;Redevance TV;0,000000;8,690000;212;129;151;8,690000;D;;
681;Loyer;0,000000;603,360000;218;129;151;603,360000;D;;
682;Eau;0,000000;27,440000;216;129;151;27,440000;D;;
683;Electricite;0,000000;106,530000;217;129;151;106,530000;D;;
684;Téléphone;0,000000;30,440000;223;129;151;30,440000;D;;
685;Entretien pommier;0,000000;6,850000;219;129;151;6,850000;D;;
686;Virement compte courant;0,000000;459,490000;252;129;151;459,490000;D;;
687;Impot fonciers;0,000000;49,090000;209;87;151;49,090000;D;;
688;Emprunt auto;0,000000;67,530000;175;17;151;67,530000;D;;
689;;0,000000;457,350000;238;128;151;457,350000;D;;
690;;0,000000;349,870000;191;128;151;349,870000;D;;
691;REMB AVANCE 07/96;0,000000;109,460000;218;129;151;109,460000;D;;
692;a ventiler > maison emprunt;4 029,060000;0,000000;191;59;152;-4 029,060000;D;;
693;à ventiler > maison emprunt;0,000000;4 029,060000;218;59;152;4 029,060000;D;;
694;Assurance Golf;0,000000;70,150000;174;129;154;70,150000;D;;
695;Assurance polo;0,000000;24,960000;174;129;154;24,960000;D;;
696;Multirisque;0,000000;14,180000;174;129;154;14,180000;D;;
697;Mutuelle;0,000000;25,920000;251;129;154;25,920000;D;;
698;Entretien golf;0,000000;15,220000;178;129;154;15,220000;D;;
699;Impots;0,000000;334,710000;211;129;154;334,710000;D;;
700;Impots locaux;0,000000;67,080000;210;88;154;67,080000;D;;
701;Vignette;0,000000;10,670000;177;129;154;10,670000;D;;
702;Redevance TV;0,000000;8,690000;212;129;154;8,690000;D;;
703;Remb emprunt;0,000000;603,360000;218;129;154;603,360000;D;;
704;Eau;0,000000;27,440000;216;129;154;27,440000;D;;
705;Electricite;0,000000;106,530000;217;129;154;106,530000;D;;
706;Téléphone;0,000000;30,440000;223;129;154;30,440000;D;;
707;Entretien pommier;0,000000;6,850000;219;129;154;6,850000;D;;
708;Virement compte courant;0,000000;453,600000;252;129;154;453,600000;D;;
709;Impot fonciers;0,000000;49,090000;209;87;154;49,090000;D;;
710;Emprunt auto;0,000000;67,530000;175;17;154;67,530000;D;;
711;REMB AVANCE 07/96;0,000000;109,460000;218;129;154;109,460000;D;;
712;;607,810000;0,000000;175;59;156;-607,810000;D;;
713;;0,000000;159,670000;178;59;156;159,670000;D;;
714;;307,700000;0,000000;178;59;156;-307,700000;D;;
715;;0,000000;185,980000;211;59;156;185,980000;D;;
716;;0,000000;300,020000;248;59;156;300,020000;D;;
717;;0,000000;76,220000;216;59;156;76,220000;D;;
718;;0,000000;431,460000;215;59;156;431,460000;D;;
719;;0,000000;205,810000;223;59;156;205,810000;D;;
720;;0,000000;47,330000;174;59;156;47,330000;D;;
721;;0,000000;76,220000;251;59;156;76,220000;D;;
722;;428,510000;0,000000;238;59;156;-428,510000;D;;
723;;138,690000;0,000000;252;59;156;-138,690000;D;;
724;assurance à vide;121,960000;0,000000;174;59;157;-121,960000;D;;
